Species X,Species Y,Species Z
0.489314033,0.791300614,0.772307225
0.48658093,0.787449595,0.768439889
0.483900591,0.78359523,0.764571831
0.481272323,0.779738177,0.760703643
0.478695441,0.77587908,0.756835908
0.47616927,0.772018571,0.75296919
0.473693146,0.768157263,0.749104042
0.471266414,0.764295757,0.745241004
0.468888429,0.760434641,0.741380601
0.466558556,0.756574487,0.737523346
0.464276168,0.752715853,0.73366974
0.46204065,0.748859286,0.729820271
0.459851397,0.745005317,0.725975412
0.45770781,0.741154465,0.722135627
0.455609305,0.737307235,0.718301367
0.453555301,0.733464122,0.71447307
0.451545233,0.729625604,0.710651164
0.449578541,0.725792151,0.706836065
0.447654676,0.721964218,0.703028177
0.445773097,0.718142249,0.699227894
0.443933275,0.714326676,0.695435598
0.442134687,0.71051792,0.691651661
0.44037682,0.70671639,0.687876445
0.438659171,0.702922483,0.6841103
0.436981244,0.699136588,0.680353568
0.435342554,0.695359079,0.676606579
0.433742622,0.691590323,0.672869654
0.432180981,0.687830674,0.669143106
0.43065717,0.684080478,0.665427237
0.429170736,0.68034007,0.661722339
0.427721236,0.676609773,0.658028697
0.426308234,0.672889905,0.654346585
0.424931304,0.66918077,0.65067627
0.423590026,0.665482665,0.647018011
0.422283988,0.661795878,0.643372056
0.421012787,0.658120688,0.639738647
0.419776028,0.654457363,0.636118017
0.418573322,0.650806165,0.632510393
0.417404289,0.647167346,0.628915991
0.416268555,0.643541152,0.625335022
0.415165755,0.639927818,0.621767688
0.414095531,0.636327574,0.618214187
0.41305753,0.632740638,0.614674705
0.41205141,0.629167226,0.611149426
0.411076832,0.625607542,0.607638523
0.410133466,0.622061785,0.604142165
0.409220989,0.618530145,0.600660515
0.408339084,0.615012808,0.597193726
0.40748744,0.611509951,0.59374195
0.406665754,0.608021744,0.590305328
0.405873729,0.604548351,0.586883999
0.405111072,0.601089931,0.583478093
0.4043775,0.597646635,0.580087737
0.403672734,0.594218609,0.576713051
0.402996502,0.590805991,0.573354149
0.402348535,0.587408916,0.570011142
0.401728575,0.584027511,0.566684133
0.401136365,0.5806619,0.563373223
0.400571658,0.577312198,0.560078506
0.400034208,0.573978517,0.556800071
0.399523778,0.570660964,0.553538003
0.399040136,0.56735964,0.550292383
0.398583054,0.564074642,0.547063286
0.398152311,0.56080606,0.543850785
0.397747689,0.557553982,0.540654946
0.397368977,0.554318489,0.537475833
0.397015969,0.551099659,0.534313504
0.396688463,0.547897566,0.531168016
0.396386263,0.544712279,0.528039418
0.396109177,0.541543861,0.524927759
0.395857019,0.538392374,0.521833082
0.395629605,0.535257875,0.518755428
0.395426759,0.532140416,0.515694834
0.395248307,0.529040046,0.512651333
0.395094082,0.52595681,0.509624954
0.394963918,0.522890751,0.506615726
0.394857657,0.519841906,0.503623671
0.394775143,0.51681031,0.50064881
0.394716224,0.513795994,0.497691161
0.394680755,0.510798988,0.49475074
0.394668592,0.507819315,0.491827557
0.394679596,0.504856998,0.488921622
0.394713632,0.501912056,0.486032942
0.394770571,0.498984505,0.483161521
0.394850284,0.496074358,0.48030736
0.39495265,0.493181625,0.477470458
0.395077547,0.490306315,0.474650812
0.395224861,0.487448432,0.471848417
0.395394481,0.48460798,0.469063264
0.395586296,0.481784958,0.466295343
0.395800203,0.478979364,0.463544643
0.396036101,0.476191195,0.460811148
0.396293891,0.473420442,0.458094843
0.396573479,0.470667097,0.45539571
0.396874774,0.467931148,0.452713728
0.397197689,0.465212584,0.450048875
0.397542138,0.462511388,0.447401128
0.397908041,0.459827544,0.444770461
0.398295319,0.457161031,0.442156848
0.398703898,0.454511831,0.43956026
0.399133706,0.451879919,0.436980666
0.399584673,0.449265272,0.434418035
0.400056734,0.446667864,0.431872333
0.400549826,0.444087666,0.429343527
0.40106389,0.44152465,0.42683158
0.401598867,0.438978786,0.424336454
0.402154705,0.43645004,0.421858112
0.402731351,0.43393838,0.419396514
0.403328757,0.431443771,0.416951618
0.403946878,0.428966176,0.414523383
0.404585669,0.426505557,0.412111765
0.40524509,0.424061877,0.40971672
0.405925105,0.421635095,0.407338203
0.406625676,0.419225171,0.404976168
0.407346772,0.416832061,0.402630567
0.408088362,0.414455724,0.400301352
0.408850419,0.412096114,0.397988474
0.409632917,0.409753187,0.395691884
0.410435833,0.407426896,0.393411531
0.411259148,0.405117195,0.391147363
0.412102844,0.402824035,0.388899329
0.412966903,0.400547368,0.386667375
0.413851314,0.398287145,0.384451448
0.414756066,0.396043314,0.382251493
0.415681148,0.393815826,0.380067457
0.416626555,0.391604628,0.377899283
0.417592283,0.389409668,0.375746916
0.41857833,0.387230893,0.373610299
0.419584694,0.38506825,0.371489376
0.420611379,0.382921685,0.369384088
0.421658389,0.380791142,0.367294379
0.42272573,0.378676567,0.365220189
0.423813411,0.376577903,0.363161461
0.424921441,0.374495096,0.361118135
0.426049834,0.372428088,0.359090151
0.427198603,0.370376823,0.357077451
0.428367766,0.368341243,0.355079973
0.42955734,0.36632129,0.353097658
0.430767347,0.364316907,0.351130446
0.431997807,0.362328035,0.349178275
0.433248745,0.360354615,0.347241084
0.434520188,0.35839659,0.345318813
0.435812162,0.3564539,0.3434114
0.437124697,0.354526485,0.341518783
0.438457826,0.352614286,0.339640901
0.439811581,0.350717245,0.337777692
0.441185996,0.3488353,0.335929095
0.442581109,0.346968392,0.334095047
0.443996959,0.345116462,0.332275486
0.445433584,0.343279449,0.33047035
0.446891028,0.341457293,0.328679578
0.448369334,0.339649933,0.326903108
0.449868546,0.337857311,0.325140876
0.451388712,0.336079365,0.323392822
0.45292988,0.334316036,0.321658883
0.4544921,0.332567263,0.319938997
0.456075424,0.330832987,0.318233102
0.457679904,0.329113146,0.316541138
0.459305597,0.327407682,0.314863041
0.460952557,0.325716534,0.313198751
0.462620844,0.324039644,0.311548206
0.464310516,0.32237695,0.309911344
0.466021633,0.320728393,0.308288105
0.467754259,0.319093915,0.306678428
0.469508458,0.317473456,0.305082251
0.471284293,0.315866958,0.303499514
0.473081833,0.31427436,0.301930157
0.474901145,0.312695605,0.300374119
0.476742298,0.311130635,0.298831341
0.478605364,0.309579391,0.297301762
0.480490415,0.308041815,0.295785324
0.482397524,0.30651785,0.294281966
0.484326767,0.305007439,0.29279163
0.486278219,0.303510524,0.291314257
0.488251958,0.302027048,0.289849789
0.490248063,0.300556956,0.288398168
0.492266614,0.299100191,0.286959335
0.494307694,0.297656697,0.285533234
0.496371383,0.296226419,0.284119807
0.498457767,0.294809302,0.282718997
0.50056693,0.293405291,0.281330747
0.50269896,0.292014331,0.279955002
0.504853943,0.29063637,0.278591706
0.507031968,0.289271352,0.277240803
0.509233125,0.287919226,0.275902239
0.511457506,0.286579938,0.274575958
0.513705202,0.285253436,0.273261907
0.515976307,0.283939668,0.271960031
0.518270916,0.282638582,0.270670277
0.520589124,0.281350129,0.269392592
0.522931027,0.280074257,0.268126924
0.525296723,0.278810916,0.26687322
0.527686312,0.277560056,0.265631429
0.530099892,0.27632163,0.264401499
0.532537565,0.275095587,0.26318338
0.534999432,0.273881881,0.261977021
0.537485597,0.272680463,0.260782373
0.539996163,0.271491287,0.259599385
0.542531234,0.270314306,0.25842801
0.545090917,0.269149475,0.257268198
0.547675318,0.267996748,0.256119903
0.550284544,0.26685608,0.254983075
0.552918704,0.265727427,0.25385767
0.555577908,0.264610745,0.252743639
0.558262264,0.263505993,0.251640938
0.560971884,0.262413126,0.250549521
0.563706881,0.261332104,0.249469344
0.566467365,0.260262884,0.248400362
0.569253451,0.259205428,0.247342531
0.572065253,0.258159694,0.246295809
0.574902885,0.257125644,0.245260154
0.577766464,0.256103238,0.244235522
0.580656104,0.25509244,0.243221873
0.583571924,0.254093211,0.242219166
0.58651404,0.253105515,0.24122736
0.589482572,0.252129316,0.240246418
0.592477637,0.251164579,0.239276298
0.595499355,0.250211269,0.238316963
0.598547846,0.249269353,0.237368376
0.601623231,0.248338797,0.236430499
0.604725631,0.247419569,0.235503296
0.607855167,0.246511638,0.234586731
0.611011961,0.245614972,0.233680769
0.614196137,0.244729542,0.232785374
0.617407816,0.243855318,0.231900515
0.620647122,0.242992271,0.231026157
0.623914179,0.242140374,0.230162267
0.627209111,0.2412996,0.229308814
0.630532042,0.240469922,0.228465768
0.633883097,0.239651315,0.227633096
0.637262401,0.238843754,0.22681077
0.640670079,0.238047217,0.225998761
0.644106257,0.237261679,0.225197041
0.64757106,0.236487119,0.22440558
0.651064613,0.235723515,0.223624354
0.654587044,0.234970847,0.222853336
0.658138477,0.234229096,0.2220925
0.661719039,0.233498244,0.221341821
0.665328856,0.232778271,0.220601277
0.668968053,0.232069163,0.219870843
0.672636758,0.231370902,0.219150498
0.676335094,0.230683474,0.218440219
0.680063189,0.230006865,0.217739987
0.683821169,0.229341062,0.217049781
0.687609157,0.228686052,0.216369582
0.69142728,0.228041825,0.215699372
0.695275663,0.227408371,0.215039133
0.699154429,0.226785681,0.214388849
0.703063704,0.226173745,0.213748503
0.707003611,0.225572558,0.213118081
0.710974274,0.224982113,0.212497569
0.714975815,0.224402406,0.211886953
0.719008356,0.223833432,0.21128622
0.723072021,0.223275188,0.210695361
0.727166929,0.222727672,0.210114363
0.731293202,0.222190885,0.209543217
0.735450958,0.221664826,0.208981914
0.739640318,0.221149497,0.208430447
0.743861398,0.2206449,0.207888809
0.748114318,0.22015104,0.207356993
0.752399192,0.219667922,0.206834994
0.756716136,0.219195551,0.206322809
0.761065265,0.218733935,0.205820434
0.765446692,0.218283083,0.205327867
0.769860528,0.217843004,0.204845107
0.774306886,0.217413709,0.204372154
0.778785873,0.216995212,0.203909009
0.783297599,0.216587525,0.203455673
0.787842169,0.216190664,0.20301215
0.792419691,0.215804644,0.202578444
0.797030266,0.215429483,0.20215456
0.801673998,0.215065201,0.201740504
0.806350986,0.214711817,0.201336282
0.81106133,0.214369353,0.200941905
0.815805126,0.214037832,0.200557381
0.820582469,0.213717279,0.20018272
0.825393452,0.213407719,0.199817935
0.830238166,0.21310918,0.199463038
0.8351167,0.212821691,0.199118043
0.840029139,0.212545282,0.198782967
0.844975569,0.212279986,0.198457824
0.849956071,0.212025835,0.198142633
0.854970724,0.211782864,0.197837414
0.860019604,0.211551111,0.197542185
0.865102787,0.211330613,0.197256969
0.870220343,0.21112141,0.196981788
0.875372339,0.210923545,0.196716666
0.880558843,0.210737059,0.196461629
0.885779916,0.210561998,0.196216702
0.891035617,0.210398409,0.195981915
0.896326002,0.210246339,0.195757297
0.901651123,0.21010584,0.195542878
0.90701103,0.209976964,0.19533869
0.912405768,0.209859763,0.195144767
0.917835379,0.209754294,0.194961144
0.923299899,0.209660615,0.194787857
0.928799364,0.209578785,0.194624945
0.934333804,0.209508865,0.194472447
0.939903242,0.209450919,0.194330403
0.945507702,0.209405013,0.194198857
0.951147199,0.209371214,0.194077852
0.956821746,0.209349592,0.193967433
0.96253135,0.209340218,0.193867649
0.968276015,0.209343167,0.193778548
0.974055736,0.209358514,0.19370018
0.979870508,0.209386338,0.193632597
0.985720317,0.209426719,0.193575854
0.991605144,0.209479741,0.193530005
0.997524966,0.209545487,0.193495109
1.003479754,0.209624046,0.193471224
1.009469471,0.209715508,0.193458411
1.015494075,0.209819965,0.193456733
1.02155352,0.209937511,0.193466254
1.02764775,0.210068244,0.19348704
1.033776704,0.210212264,0.19351916
1.039940316,0.210369672,0.193562684
1.046138509,0.210540575,0.193617683
1.052371203,0.21072508,0.193684233
1.058638308,0.210923297,0.193762409
1.064939728,0.211135339,0.193852288
1.071275358,0.211361323,0.193953952
1.077645085,0.211601366,0.194067482
1.084048791,0.211855592,0.194192963
1.090486345,0.212124124,0.194330481
1.096957611,0.21240709,0.194480125
1.103462443,0.212704621,0.194641985
1.110000685,0.21301685,0.194816155
1.116572175,0.213343914,0.195002729
1.123176738,0.213685953,0.195201807
1.129814191,0.214043111,0.195413486
1.136484341,0.214415534,0.195637871
1.143186986,0.214803372,0.195875064
1.149921912,0.215206778,0.196125175
1.156688894,0.215625909,0.196388311
1.163487699,0.216060925,0.196664585
1.170318079,0.216511989,0.196954113
1.177179778,0.216979269,0.19725701
1.184072527,0.217462936,0.197573396
1.190996045,0.217963165,0.197903394
1.197950039,0.218480134,0.19824713
1.204934204,0.219014025,0.19860473
1.21194822,0.219565025,0.198976325
1.218991758,0.220133323,0.199362048
1.226064472,0.220719114,0.199762036
1.233166005,0.221322596,0.200176427
1.240295985,0.221943971,0.200605362
1.247454024,0.222583446,0.201048988
1.254639724,0.223241232,0.20150745
1.261852667,0.223917543,0.2019809
1.269092423,0.224612599,0.202469492
1.276358546,0.225326624,0.202973381
1.283650574,0.226059846,0.203492729
1.290968029,0.226812498,0.204027697
1.298310416,0.227584819,0.204578452
1.305677224,0.228377049,0.205145162
1.313067924,0.229189437,0.205728002
1.32048197,0.230022234,0.206327145
1.327918798,0.230875697,0.206942772
1.335377825,0.231750087,0.207575065
1.342858452,0.232645672,0.208224209
1.350360058,0.233562722,0.208890394
1.357882003,0.234501516,0.209573813
1.365423631,0.235462336,0.210274661
1.37298426,0.236445468,0.210993138
1.380563193,0.237451206,0.211729448
1.388159709,0.238479847,0.212483797
1.395773066,0.239531697,0.213256395
1.403402502,0.240607062,0.214047457
1.411047232,0.24170626,0.2148572
1.418706448,0.242829609,0.215685846
1.42637932,0.243977436,0.216533619
1.434064995,0.245150074,0.217400748
1.441762595,0.246347859,0.218287467
1.44947122,0.247571135,0.21919401
1.457189944,0.248820252,0.220120619
1.464917817,0.250095565,0.221067536
1.472653863,0.251397436,0.222035011
1.480397082,0.252726232,0.223023293
1.488146446,0.254082328,0.22403264
1.495900901,0.255466101,0.225063309
1.503659368,0.25687794,0.226115564
1.511420738,0.258318235,0.227189673
1.519183876,0.259787386,0.228285905
1.526947619,0.261285797,0.229404536
1.534710775,0.26281388,0.230545844
1.542472123,0.264372051,0.231710111
1.550230414,0.265960734,0.232897624
1.557984367,0.26758036,0.234108672
1.565732673,0.269231364,0.23534355
1.573473993,0.270914191,0.236602555
1.581206955,0.272629288,0.237885988
1.588930159,0.274377112,0.239194155
1.59664217,0.276158123,0.240527364
1.604341523,0.277972792,0.241885926
1.612026723,0.279821591,0.243270159
1.619696238,0.281705002,0.244680382
1.627348507,0.283623511,0.246116916
1.634981934,0.285577612,0.247580089
1.642594891,0.287567804,0.249070229
1.650185715,0.289594592,0.25058767
1.65775271,0.291658486,0.252132748
1.665294145,0.293760005,0.2537058
1.672808255,0.29589967,0.25530717
1.680293242,0.29807801,0.256937201
1.687747272,0.30029556,0.25859624
1.695168475,0.302552857,0.260284638
1.702554947,0.304850447,0.262002747
1.70990475,0.30718888,0.263750922
1.717215908,0.30956871,0.265529518
1.724486413,0.311990495,0.267338896
1.73171422,0.314454801,0.269179414
1.738897247,0.316962194,0.271051435
1.74603338,0.319513248,0.272955323
1.753120468,0.322108538,0.274891441
1.760156323,0.324748643,0.276860156
1.767138726,0.327434147,0.278861834
1.774065421,0.330165636,0.28089684
1.780934116,0.332943697,0.282965542
1.787742486,0.335768922,0.285068307
1.794488173,0.338641903,0.2872055
1.801168783,0.341563234,0.289377487
1.807781891,0.344533512,0.291584634
1.814325036,0.347553332,0.293827303
1.820795727,0.35062329,0.296105855
1.827191441,0.353743983,0.29842065
1.833509622,0.356916007,0.300772045
1.839747684,0.360139956,0.303160394
1.845903012,0.363416422,0.305586047
1.851972961,0.366745996,0.308049353
1.857954858,0.370129265,0.310550653
1.863846001,0.373566812,0.313090285
1.869643664,0.377059217,0.315668583
1.875345094,0.380607055,0.318285874
1.880947514,0.384210894,0.320942479
1.886448123,0.387871297,0.323638712
1.8918441,0.391588818,0.326374881
1.897132601,0.395364006,0.329151284
1.902310765,0.399197398,0.331968212
1.907375711,0.403089523,0.334825947
1.912324545,0.407040899,0.33772476
1.917154355,0.411052032,0.340664911
1.921862219,0.415123416,0.343646652
1.926445202,0.419255532,0.346670219
1.930900362,0.423448844,0.349735839
1.935224749,0.427703804,0.352843724
1.939415408,0.432020844,0.355994071
1.943469381,0.436400379,0.359187064
1.94738371,0.440842807,0.362422871
1.951155438,0.445348502,0.365701641
1.954781614,0.449917819,0.369023508
1.958259293,0.454551091,0.372388589
1.961585538,0.459248624,0.375796978
1.964757427,0.464010701,0.379248753
1.967772051,0.468837579,0.382743969
1.970626519,0.473729483,0.386282659
1.973317962,0.478686613,0.389864835
1.975843534,0.483709136,0.393490484
1.978200416,0.488797187,0.397159568
1.98038582,0.493950866,0.400872025
1.982396991,0.49917024,0.404627767
1.984231212,0.504455339,0.408426675
1.985885806,0.509806152,0.412268607
1.987358138,0.515222632,0.416153387
1.988645625,0.520704689,0.420080811
1.989745731,0.526252188,0.424050643
1.990655978,0.531864955,0.428062616
1.991373944,0.537542764,0.432116428
1.991897273,0.543285347,0.436211745
1.992223671,0.549092384,0.440348197
1.992350919,0.554963504,0.444525377
1.992276869,0.560898288,0.448742844
1.991999453,0.56689626,0.453000116
1.991516683,0.57295689,0.457296676
1.990826659,0.579079593,0.461631965
1.98992757,0.585263725,0.466005386
1.9888177,0.591508584,0.4704163
1.98749543,0.597813408,0.474864026
1.985959242,0.604177373,0.479347842
1.984207725,0.610599593,0.483866984
1.982239578,0.617079116,0.488420642
1.98005361,0.623614929,0.493007965
1.97764875,0.630205949,0.497628055
1.975024046,0.63685103,0.50227997
1.97217867,0.643548956,0.506962725
1.969111922,0.650298443,0.511675287
1.965823232,0.657098139,0.516416578
1.962312163,0.66394662,0.521185474
1.958578416,0.670842395,0.525980806
1.954621832,0.6777839,0.530801358
1.950442392,0.684769502,0.535645869
1.946040224,0.691797495,0.540513031
1.941415603,0.698866104,0.545401491
1.936568953,0.705973484,0.550309853
1.93150085,0.713117716,0.555236673
1.926212022,0.720296814,0.560180464
1.920703353,0.72750872,0.565139696
1.914975883,0.73475131,0.570112794
1.909030808,0.742022389,0.575098144
1.902869483,0.749319695,0.580094089
1.896493421,0.756640902,0.58509893
1.889904294,0.763983615,0.59011093
1.883103933,0.77134538,0.595128316
1.876094328,0.778723678,0.600149275
1.868877625,0.78611593,0.60517196
1.86145613,0.793519499,0.61019449
1.853832303,0.800931693,0.615214952
1.84600876,0.808349762,0.6202314
1.837988271,0.815770907,0.625241862
1.829773754,0.823192278,0.630244336
1.821368279,0.830610979,0.635236798
1.81277506,0.83802407,0.640217197
1.803997456,0.845428568,0.645183464
1.795038966,0.852821452,0.650133509
1.785903225,0.860199668,0.655065226
1.776594002,0.867560127,0.659976494
1.767115194,0.874899714,0.664865182
1.757470825,0.882215286,0.669729146
1.747665037,0.889503681,0.674566237
1.737702091,0.896761719,0.679374301
1.727586355,0.903986204,0.684151182
1.717322304,0.911173931,0.688894725
1.706914515,0.918321689,0.693602777
1.696367658,0.925426263,0.698273192
1.685686491,0.932484442,0.702903832
1.674875857,0.939493019,0.707492569
1.663940673,0.946448796,0.712037293
1.652885929,0.95334859,0.716535905
1.641716679,0.960189236,0.720986329
1.630438033,0.966967591,0.725386511
1.619055153,0.973680536,0.72973442
1.607573247,0.980324984,0.734028053
1.595997558,0.986897883,0.738265436
1.584333362,0.993396215,0.742444628
1.57258596,0.999817009,0.746563722
1.560760669,1.006157335,0.75062085
1.548862818,1.012414315,0.75461418
1.53689774,1.018585125,0.758541925
1.524870767,1.024666995,0.762402341
1.512787219,1.030657217,0.766193727
1.500652404,1.036553146,0.769914435
1.488471606,1.042352202,0.773562862
1.476250083,1.048051878,0.777137461
1.463993058,1.053649736,0.780636736
1.451705714,1.059143416,0.784059245
1.439393188,1.064530635,0.787403606
1.427060566,1.06980919,0.790668492
1.414712877,1.074976962,0.793852636
1.402355088,1.080031916,0.796954832
1.389992098,1.084972105,0.799973934
1.377628737,1.089795668,0.802908861
1.365269753,1.094500837,0.805758593
1.352919819,1.099085935,0.808522173
1.340583519,1.103549378,0.811198711
1.328265348,1.107889674,0.813787381
1.315969711,1.112105429,0.816287421
1.303700915,1.116195344,0.818698135
1.291463167,1.120158213,0.821018894
1.279260574,1.123992931,0.823249132
1.267097137,1.127698486,0.82538835
1.25497675,1.131273965,0.827436114
1.242903198,1.134718551,0.829392053
1.230880153,1.138031523,0.831255863
1.218911178,1.141212255,0.833027303
1.206999717,1.144260216,0.834706193
1.195149102,1.147174972,0.836292418
1.183362549,1.14995618,0.837785923
1.171643154,1.152603588,0.839186714
1.159993897,1.155117038,0.840494857
1.148417642,1.157496461,0.841710477
1.136917134,1.159741875,0.842833754
1.125494998,1.161853386,0.843864928
1.114153746,1.163831184,0.84480429
1.102895771,1.165675544,0.845652187
1.09172335,1.167386821,0.846409017
1.080638646,1.16896545,0.847075232
1.069643707,1.170411944,0.847651328
1.058740469,1.17172689,0.848137853
1.047930756,1.17291095,0.8485354
1.037216284,1.173964857,0.848844606
1.026598658,1.17488941,0.849066152
1.016079378,1.175685478,0.84920076
1.00565984,1.176353993,0.849249193
0.995341337,1.176895948,0.849212251
0.985125061,1.177312395,0.84909077
0.975012105,1.177604446,0.848885622
0.965003467,1.177773263,0.848597713
0.955100051,1.177820064,0.848227978
0.945302668,1.177746115,0.847777385
0.935612041,1.177552729,0.847246928
0.926028807,1.177241265,0.846637628
0.916553516,1.176813122,0.845950531
0.907186638,1.176269742,0.845186708
0.897928564,1.175612602,0.84434725
0.888779608,1.174843217,0.843433268
0.879740009,1.173963132,0.842445895
0.870809934,1.172973925,0.841386276
0.861989483,1.171877201,0.840255577
0.853278686,1.170674593,0.839054974
0.844677512,1.169367755,0.837785659
0.836185868,1.167958366,0.836448834
0.8278036,1.166448124,0.835045711
0.8195305,1.164838743,0.833577512
0.811366302,1.163131955,0.832045466
0.803310693,1.161329505,0.830450806
0.795363306,1.15943315,0.828794775
0.787523732,1.157444658,0.827078616
0.779791511,1.155365804,0.825303575
0.772166146,1.153198371,0.823470902
0.764647097,1.150944147,0.821581846
0.757233786,1.148604922,0.819637656
0.749925599,1.146182489,0.817639579
0.742721888,1.143678642,0.815588862
0.735621974,1.141095172,0.813486746
0.728625146,1.138433871,0.811334469
0.721730667,1.135696524,0.809133265
0.714937771,1.132884913,0.806884363
0.70824567,1.130000812,0.804588982
0.701653553,1.127045989,0.802248338
0.695160585,1.124022204,0.799863637
0.688765916,1.120931206,0.797436077
0.682468674,1.117774736,0.794966848
0.676267974,1.11455452,0.79245713
0.670162913,1.111272275,0.789908091
0.664152578,1.107929702,0.787320892
0.65823604,1.104528492,0.78469668
0.652412361,1.101070317,0.782036591
0.646680595,1.097556836,0.77934175
0.641039786,1.093989691,0.77661327
0.63548897,1.090370509,0.773852249
0.630027179,1.086700898,0.771059775
0.624653438,1.082982448,0.768236921
0.61936677,1.079216733,0.765384746
0.614166193,1.075405306,0.762504297
0.609050724,1.071549702,0.759596606
0.604019379,1.067651436,0.75666269
0.599071173,1.063712005,0.753703553
0.594205121,1.059732882,0.750720183
0.589420241,1.055715523,0.747713555
0.584715551,1.051661363,0.744684628
0.580090072,1.047571815,0.741634347
0.575542829,1.043448271,0.73856364
0.571072849,1.039292102,0.735473421
0.566679167,1.035104658,0.732364591
0.562360818,1.030887268,0.729238033
0.558116846,1.026641239,0.726094616
0.553946301,1.022367855,0.722935194
0.549848236,1.018068381,0.719760605
0.545821715,1.013744057,0.716571673
0.541865807,1.009396106,0.713369205
0.537979587,1.005025725,0.710153996
0.534162142,1.000634091,0.706926824
0.530412563,0.996222361,0.703688452
0.526729951,0.991791667,0.700439628
0.523113417,0.987343124,0.697181087
0.519562079,0.982877823,0.693913547
0.516075066,0.978396833,0.690637713
0.512651515,0.973901205,0.687354275
0.509290572,0.969391966,0.684063909
0.505991396,0.964870125,0.680767276
0.502753151,0.960336669,0.677465025
0.499575015,0.955792564,0.674157788
0.496456176,0.951238758,0.670846186
0.493395829,0.946676175,0.667530824
0.490393182,0.942105724,0.664212295
0.487447453,0.937528291,0.660891178
0.48455787,0.932944744,0.65756804
0.481723672,0.928355931,0.654243433
0.478944108,0.923762682,0.650917898
0.476218438,0.919165806,0.647591961
0.473545932,0.914566097,0.644266139
0.470925872,0.909964328,0.640940933
0.468357549,0.905361254,0.637616835
0.465840265,0.900757614,0.634294321
0.463373334,0.896154127,0.630973859
0.460956077,0.891551497,0.627655904
0.45858783,0.886950409,0.624340898
0.456267937,0.882351533,0.621029275
0.453995751,0.87775552,0.617721454
0.451770639,0.873163007,0.614417846
0.449591976,0.868574613,0.61111885
0.447459146,0.863990942,0.607824854
0.445371547,0.859412584,0.604536237
0.443328584,0.85484011,0.601253365
0.441329672,0.85027408,0.597976598
0.439374238,0.845715035,0.594706283
0.437461718,0.841163506,0.591442758
0.435591556,0.836620005,0.588186351
0.433763209,0.832085033,0.584937382
0.431976141,0.827559076,0.581696161
0.430229826,0.823042607,0.578462988
0.428523749,0.818536085,0.575238156
0.426857401,0.814039957,0.572021948
