Species X,Species Y,Species Z
1.365350484,0.463651612,0.704986289
1.372186144,0.462083346,0.701219339
1.379076721,0.460569327,0.697462158
1.386021972,0.459109262,0.693715166
1.393021649,0.457702868,0.689978773
1.400075499,0.45634988,0.686253377
1.407183261,0.455050043,0.682539368
1.414344668,0.453803116,0.678837124
1.421559445,0.452608872,0.675147015
1.428827311,0.451467096,0.671469401
1.436147977,0.450377588,0.667804633
1.443521144,0.449340161,0.664153052
1.450946507,0.448354642,0.660514991
1.458423751,0.447420869,0.656890774
1.465952551,0.446538698,0.653280717
1.473532573,0.445707994,0.649685125
1.481163475,0.44492864,0.6461043
1.488844902,0.444200529,0.64253853
1.49657649,0.44352357,0.6389881
1.504357863,0.442897686,0.635453284
1.512188634,0.442322812,0.631934352
1.520068404,0.441798899,0.628431562
1.527996762,0.441325911,0.62494517
1.535973284,0.440903826,0.621475422
1.543997533,0.440532636,0.618022558
1.552069058,0.440212348,0.61458681
1.560187396,0.439942983,0.611168407
1.568352067,0.439724575,0.607767567
1.576562578,0.439557175,0.604384507
1.58481842,0.439440845,0.601019434
1.593119068,0.439375665,0.597672552
1.601463981,0.439361727,0.594344057
1.609852603,0.439399139,0.591034141
1.618284357,0.439488024,0.58774299
1.626758653,0.439628519,0.584470786
1.635274879,0.439820775,0.581217705
1.643832407,0.440064961,0.577983917
1.652430587,0.440361258,0.574769591
1.661068753,0.440709863,0.571574887
1.669746216,0.441110991,0.568399964
1.678462267,0.441564869,0.565244974
1.687216175,0.442071739,0.562110067
1.69600719,0.442631863,0.558995389
1.704834535,0.443245514,0.55590108
1.713697415,0.443912983,0.552827278
1.722595007,0.444634577,0.549774118
1.731526468,0.445410618,0.54674173
1.740490926,0.446241445,0.543730241
1.749487488,0.447127413,0.540739776
1.758515232,0.448068892,0.537770456
1.76757321,0.44906627,0.534822399
1.776660449,0.450119952,0.53189572
1.785775944,0.451230357,0.528990533
1.794918667,0.452397924,0.526106947
1.804087556,0.453623107,0.523245071
1.813281523,0.454906376,0.52040501
1.822499447,0.45624822,0.517586867
1.831740177,0.457649146,0.514790745
1.841002531,0.459109674,0.512016742
1.850285295,0.460630346,0.509264957
1.859587219,0.46221172,0.506535485
1.868907023,0.463854369,0.503828421
1.878243391,0.465558888,0.501143858
1.887594971,0.467325886,0.498481888
1.896960377,0.469155993,0.495842601
1.906338185,0.471049854,0.493226087
1.915726936,0.473008134,0.490632435
1.925125131,0.475031515,0.488061732
1.934531232,0.477120698,0.485514065
1.943943665,0.479276401,0.48298952
1.953360813,0.481499362,0.480488184
1.962781019,0.483790334,0.478010141
1.972202586,0.486150093,0.475555478
1.981623774,0.488579429,0.473124278
1.991042799,0.491079153,0.470716627
2.000457836,0.493650092,0.468332609
2.009867015,0.496293094,0.46597231
2.01926842,0.499009023,0.463635816
2.028660091,0.501798761,0.461323211
2.038040021,0.504663211,0.459034582
2.047406159,0.50760329,0.456770015
2.056756401,0.510619937,0.4545296
2.066088602,0.513714104,0.452313422
2.075400562,0.516886766,0.450121573
2.084690036,0.520138911,0.447954142
2.093954728,0.523471547,0.44581122
2.103192291,0.526885698,0.4436929
2.112400329,0.530382404,0.441599276
2.121576393,0.533962722,0.439530444
2.130717983,0.537627727,0.437486501
2.139822547,0.541378508,0.435467545
2.148887479,0.54521617,0.433473676
2.157910122,0.549141831,0.431504998
2.166887765,0.553156628,0.429561615
2.175817642,0.557261709,0.427643632
2.184696936,0.561458235,0.425751159
2.193522772,0.565747382,0.423884307
2.202292225,0.570130337,0.422043189
2.211002311,0.574608301,0.420227921
2.219649996,0.579182482,0.418438623
2.228232189,0.583854102,0.416675415
2.236745745,0.58862439,0.414938422
2.245187465,0.593494585,0.413227771
2.253554095,0.598465933,0.411543593
2.261842329,0.603539685,0.409886021
2.270048805,0.6087171,0.408255193
2.278170111,0.613999439,0.406651248
2.286202779,0.619387969,0.405074331
2.29414329,0.624883955,0.403524589
2.301988076,0.630488665,0.402002174
2.309733516,0.636203365,0.400507241
2.317375939,0.64202932,0.399039949
2.324911626,0.647967788,0.397600462
2.33233681,0.654020024,0.396188946
2.339647678,0.660187273,0.394805574
2.346840371,0.666470772,0.393450523
2.353910986,0.672871746,0.392123972
2.36085558,0.679391407,0.390826108
2.367670165,0.68603095,0.389557121
2.374350718,0.692791554,0.388317205
2.380893178,0.699674376,0.387106561
2.387293448,0.70668055,0.385925393
2.393547399,0.713811186,0.384773912
2.399650874,0.721067365,0.383652334
2.405599684,0.728450138,0.38256088
2.41138962,0.735960521,0.381499774
2.417016447,0.743599495,0.380469251
2.422475912,0.751367999,0.379469547
2.427763748,0.75926693,0.378500905
2.432875672,0.767297139,0.377563576
2.437807395,0.775459428,0.376657813
2.442554621,0.783754541,0.375783878
2.447113053,0.792183171,0.374942039
2.451478397,0.800745946,0.374132568
2.455646367,0.80944343,0.373355746
2.459612685,0.818276119,0.372611859
2.463373092,0.827244435,0.371901199
2.466923349,0.836348724,0.371224065
2.470259241,0.845589251,0.370580763
2.473376588,0.854966193,0.369971604
2.476271241,0.864479639,0.369396908
2.478939096,0.874129582,0.368856999
2.481376096,0.883915916,0.368352211
2.483578237,0.893838433,0.367882881
2.485541573,0.903896813,0.367449355
2.487262226,0.914090624,0.367051986
2.488736386,0.924419317,0.366691133
2.489960325,0.934882218,0.366367162
2.490930397,0.945478525,0.366080446
2.491643049,0.956207306,0.365831364
2.492094824,0.967067488,0.365620302
2.492282373,0.978057858,0.365447654
2.492202457,0.989177054,0.365313819
2.491851956,1.000423564,0.365219204
2.491227878,1.011795717,0.36516422
2.490327364,1.023291684,0.365149288
2.489147693,1.034909468,0.365174832
2.487686296,1.046646903,0.365241285
2.485940756,1.058501649,0.365349084
2.483908819,1.070471187,0.365498673
2.481588401,1.082552818,0.365690501
2.478977593,1.094743654,0.365925024
2.476074672,1.10704062,0.366202703
2.472878101,1.119440451,0.366524002
2.469386544,1.131939681,0.366889393
2.465598865,1.144534652,0.367299351
2.461514141,1.157221501,0.367754356
2.457131662,1.169996166,0.368254892
2.452450943,1.182854379,0.368801448
2.447471722,1.195791669,0.369394514
2.442193974,1.208803356,0.370034585
2.43661791,1.221884556,0.370722159
2.430743984,1.235030176,0.371457736
2.424572896,1.248234919,0.372241816
2.418105597,1.26149328,0.373074905
2.411343295,1.274799553,0.373957506
2.404287453,1.288147826,0.374890123
2.396939793,1.30153199,0.375873262
2.389302301,1.314945738,0.376907427
2.381377229,1.328382571,0.377993121
2.37316709,1.341835797,0.379130846
2.364674665,1.355298542,0.3803211
2.355903001,1.368763752,0.381564379
2.346855408,1.382224197,0.382861176
2.337535464,1.395672481,0.384211978
2.327947006,1.409101046,0.385617267
2.318094132,1.42250218,0.387077519
2.307981198,1.435868027,0.388593204
2.297612814,1.449190593,0.390164784
2.286993839,1.462461755,0.391792711
2.276129377,1.475673273,0.393477428
2.265024771,1.488816798,0.39521937
2.2536856,1.501883884,0.397018957
2.242117668,1.514865997,0.398876598
2.230327,1.52775453,0.400792689
2.218319834,1.540540811,0.402767613
2.206102612,1.553216119,0.404801733
2.193681973,1.565771695,0.4068954
2.181064741,1.578198753,0.409048945
2.168257917,1.590488499,0.41126268
2.155268671,1.602632139,0.413536897
2.142104326,1.614620895,0.415871869
2.128772353,1.62644602,0.418267843
2.115280358,1.638098812,0.420725045
2.101636066,1.649570627,0.423243675
2.087847317,1.660852893,0.425823908
2.073922048,1.671937126,0.428465891
2.059868281,1.682814946,0.431169741
2.045694116,1.693478085,0.433935548
2.03140771,1.703918408,0.436763369
2.017017272,1.714127924,0.43965323
2.002531046,1.724098798,0.442605121
1.987957301,1.733823367,0.445619
1.973304315,1.743294153,0.448694787
1.958580365,1.752503876,0.451832366
1.943793715,1.761445463,0.455031582
1.928952601,1.770112066,0.45829224
1.914065223,1.778497068,0.461614104
1.899139729,1.786594097,0.464996897
1.884184207,1.794397037,0.468440299
1.869206669,1.801900036,0.471943944
1.854215048,1.809097517,0.475507422
1.839217178,1.815984184,0.479130277
1.824220792,1.822555035,0.482812006
1.809233507,1.828805366,0.486552057
1.794262818,1.834730777,0.490349829
1.779316087,1.840327183,0.494204673
1.764400534,1.845590813,0.498115887
1.749523234,1.850518219,0.502082721
1.734691105,1.855106281,0.506104369
1.7199109,1.859352205,0.510179976
1.705189208,1.863253532,0.514308633
1.69053244,1.866808134,0.518489378
1.675946828,1.870014221,0.522721196
1.661438421,1.872870335,0.527003017
1.647013079,1.875375357,0.531333718
1.632676469,1.8775285,0.535712121
1.618434064,1.879329311,0.540136996
1.604291141,1.880777666,0.544607057
1.590252773,1.881873772,0.549120965
1.576323836,1.882618157,0.553677329
1.562509001,1.883011672,0.558274703
1.548812739,1.883055483,0.562911591
1.535239315,1.882751067,0.567586442
1.521792793,1.882100205,0.572297657
1.508477036,1.881104978,0.577043584
1.495295705,1.879767761,0.581822524
1.482252261,1.878091211,0.586632729
1.469349969,1.876078265,0.591472402
1.456591899,1.873732132,0.596339702
1.443980928,1.87105628,0.601232742
1.431519743,1.868054431,0.606149593
1.419210844,1.864730555,0.611088282
1.407056548,1.861088855,0.616046798
1.395058994,1.857133761,0.621023089
1.383220143,1.852869922,0.62601507
1.371541785,1.848302192,0.631020617
1.360025542,1.843435625,0.636037576
1.348672874,1.838275463,0.64106376
1.337485081,1.832827124,0.646096955
1.326463309,1.827096196,0.651134919
1.315608555,1.821088423,0.656175387
1.304921671,1.814809699,0.66121607
1.294403369,1.808266053,0.666254662
1.284054226,1.801463643,0.671288838
1.273874688,1.794408745,0.676316257
1.263865078,1.78710774,0.681334569
1.254025597,1.779567108,0.686341412
1.244356332,1.771793417,0.691334418
1.234857258,1.763793312,0.696311213
1.225528244,1.755573506,0.701269424
1.216369062,1.747140771,0.706206676
1.207379383,1.73850193,0.711120599
1.19855879,1.729663845,0.716008829
1.189906779,1.720633409,0.72086901
1.181422763,1.71141754,0.725698798
1.173106077,1.702023168,0.730495864
1.164955983,1.692457231,0.735257894
1.156971676,1.682726663,0.739982595
1.149152283,1.672838391,0.744667695
1.141496872,1.66279932,0.749310947
1.134004454,1.652616335,0.753910128
1.126673987,1.642296286,0.75846305
1.11950438,1.631845986,0.76296755
1.112494496,1.621272203,0.767421505
1.105643155,1.61058165,0.771822824
1.098949141,1.599780988,0.776169456
1.092411199,1.588876809,0.78045939
1.086028045,1.577875641,0.784690658
1.079798363,1.566783934,0.788861336
1.073720812,1.555608062,0.792969547
1.067794028,1.544354314,0.797013462
1.062016626,1.53302889,0.8009913
1.0563872,1.5216379,0.804901334
1.050904332,1.510187356,0.808741888
1.045566588,1.498683172,0.812511341
1.040372523,1.487131156,0.816208127
1.035320684,1.475537013,0.819830737
1.03040961,1.463906339,0.82337772
1.025637834,1.452244615,0.826847684
1.021003887,1.440557211,0.830239296
1.016506298,1.428849382,0.833551284
1.012143595,1.417126261,0.836782438
1.00791431,1.405392865,0.839931607
1.003816974,1.393654089,0.842997706
0.999850126,1.381914706,0.845979709
0.996012309,1.370179364,0.848876657
0.992302073,1.358452589,0.85168765
0.988717976,1.346738783,0.854411853
0.985258584,1.335042221,0.857048495
0.981922475,1.323367054,0.859596867
0.978708237,1.311717307,0.862056323
0.975614469,1.300096881,0.86442628
0.972639783,1.288509552,0.866706217
0.969782806,1.27695897,0.868895675
0.967042176,1.265448662,0.870994257
0.964416547,1.253982034,0.873001624
0.961904589,1.242562367,0.874917501
0.959504986,1.231192823,0.87674167
0.957216439,1.219876441,0.878473971
0.955037665,1.208616145,0.880114302
0.9529674,1.197414739,0.88166262
0.951004394,1.186274912,0.883118935
0.949147416,1.175199237,0.884483312
0.947395253,1.164190177,0.88575587
0.94574671,1.153250081,0.886936782
0.944200609,1.14238119,0.88802627
0.942755793,1.131585638,0.889024607
0.941411122,1.120865452,0.889932114
0.940165472,1.110222557,0.890749162
0.939017742,1.099658774,0.891476166
0.937966848,1.089175828,0.892113586
0.937011723,1.078775344,0.892661927
0.936151321,1.068458853,0.893121734
0.935384613,1.058227791,0.893493594
0.934710592,1.048083505,0.893778134
0.934128265,1.038027254,0.893976019
0.93363666,1.028060208,0.894087948
0.933234825,1.018183456,0.894114658
0.932921822,1.008398002,0.894056919
0.932696736,0.998704772,0.893915532
0.932558667,0.989104616,0.893691331
0.932506735,0.979598305,0.893385176
0.932540076,0.970186541,0.892997959
0.932657844,0.960869954,0.892530596
0.932859212,0.951649105,0.891984029
0.933143369,0.94252449,0.891359224
0.933509522,0.93349654,0.890657169
0.933956894,0.924565625,0.889878873
0.934484726,0.915732055,0.889025366
0.935092274,0.906996082,0.888097696
0.935778812,0.898357905,0.887096926
0.936543629,0.889817666,0.886024139
0.93738603,0.881375458,0.88488043
0.938305337,0.873031325,0.883666907
0.939300886,0.864785264,0.882384693
0.940372029,0.856637224,0.881034919
0.941518132,0.848587113,0.879618729
0.942738578,0.840634798,0.878137274
0.944032762,0.832780105,0.876591714
0.945400095,0.825022821,0.874983214
0.946840003,0.8173627,0.873312946
0.948351923,0.809799458,0.871582088
0.949935307,0.802332782,0.869791819
0.951589621,0.794962324,0.867943323
0.953314345,0.78768771,0.866037786
0.955108969,0.780508536,0.864076393
0.956972999,0.773424372,0.862060333
0.95890595,0.766434763,0.859990789
0.960907352,0.759539231,0.857868949
0.962976746,0.752737277,0.855695994
0.965113684,0.746028378,0.853473104
0.967317732,0.739411994,0.851201455
0.969588464,0.732887567,0.848882221
0.971925467,0.726454521,0.846516568
0.974328338,0.720112265,0.844105659
0.976796686,0.713860193,0.841650648
0.979330129,0.707697686,0.839152687
0.981928294,0.701624113,0.836612917
0.984590822,0.695638832,0.834032473
0.987317359,0.689741189,0.831412481
0.990107563,0.683930522,0.82875406
0.9929611,0.678206161,0.826058319
0.995877647,0.672567428,0.823326358
0.998856888,0.667013639,0.820559267
1.001898516,0.661544104,0.817758125
1.005002233,0.656158129,0.814924003
1.008167747,0.650855013,0.812057959
1.011394776,0.645634057,0.809161041
1.014683046,0.640494554,0.806234286
1.018032289,0.635435798,0.803278719
1.021442245,0.630457082,0.800295352
1.024912661,0.625557698,0.797285187
1.02844329,0.620736936,0.794249213
1.032033894,0.615994091,0.791188406
1.035684239,0.611328454,0.788103731
1.039394098,0.606739323,0.784996139
1.043163251,0.602225994,0.781866569
1.046991482,0.597787767,0.778715946
1.050878583,0.593423948,0.775545183
1.054824349,0.589133842,0.77235518
1.058828582,0.584916762,0.769146823
1.062891087,0.580772024,0.765920986
1.067011677,0.576698948,0.762678528
1.071190167,0.572696861,0.759420297
1.075426377,0.568765095,0.756147126
1.079720131,0.564902987,0.752859834
1.084071259,0.561109882,0.749559229
1.088479592,0.55738513,0.746246105
1.092944966,0.553728089,0.742921241
1.097467221,0.550138124,0.739585404
1.102046199,0.546614607,0.736239349
1.106681747,0.543156918,0.732883816
1.111373712,0.539764445,0.729519532
1.116121945,0.536436584,0.726147212
1.120926301,0.533172738,0.722767558
1.125786635,0.529972321,0.719381257
1.130702805,0.526834754,0.715988987
1.13567467,0.523759467,0.71259141
1.140702093,0.5207459,0.709189177
1.145784935,0.517793502,0.705782925
1.150923062,0.51490173,0.70237328
1.156116338,0.512070052,0.698960856
1.161364629,0.509297945,0.695546253
1.166667802,0.506584895,0.69213006
1.172025724,0.503930401,0.688712855
1.177438262,0.501333967,0.685295203
1.182905284,0.498795111,0.681877657
1.188426656,0.49631336,0.678460759
1.194002246,0.49388825,0.67504504
1.19963192,0.491519331,0.671631019
1.205315542,0.489206158,0.668219204
1.211052977,0.486948302,0.664810093
1.216844088,0.48474534,0.66140417
1.222688737,0.482596863,0.658001913
1.228586784,0.48050247,0.654603785
1.234538085,0.478461774,0.651210241
1.240542498,0.476474395,0.647821726
1.246599875,0.474539968,0.644438673
1.252710067,0.472658135,0.641061507
1.258872922,0.470828551,0.637690642
1.265088285,0.469050883,0.634326483
1.271355998,0.467324806,0.630969424
1.277675898,0.465650009,0.627619851
1.284047819,0.464026191,0.624278142
1.290471592,0.462453062,0.620944662
1.296947042,0.460930344,0.617619772
1.303473991,0.459457769,0.61430382
1.310052255,0.458035082,0.610997148
1.316681645,0.456662038,0.607700088
1.323361968,0.455338404,0.604412966
1.330093023,0.454063959,0.601136097
1.336874606,0.452838491,0.597869789
1.343706504,0.451661802,0.594614344
1.3505885,0.450533706,0.591370053
1.357520368,0.449454025,0.588137203
1.364501877,0.448422597,0.58491607
1.371532788,0.447439269,0.581706926
1.378612853,0.446503899,0.578510034
1.385741819,0.44561636,0.57532565
1.392919422,0.444776533,0.572154025
1.400145391,0.443984315,0.5689954
1.407419445,0.44323961,0.565850014
1.414741296,0.442542337,0.562718095
1.422110644,0.441892427,0.559599867
1.429527181,0.441289822,0.556495549
1.436990587,0.440734476,0.553405352
1.444500533,0.440226357,0.550329483
1.45205668,0.439765442,0.54726814
1.459658675,0.439351722,0.54422152
1.467306155,0.438985201,0.54118981
1.474998745,0.438665894,0.538173196
1.482736059,0.438393829,0.535171856
1.490517696,0.438169046,0.532185964
1.498343243,0.437991598,0.529215688
1.506212273,0.437861551,0.526261192
1.514124346,0.437778982,0.523322636
1.522079009,0.437743983,0.520400175
1.53007579,0.437756656,0.517493959
1.538114206,0.43781712,0.514604134
1.546193757,0.437925502,0.511730842
1.554313927,0.438081946,0.508874221
1.562474184,0.438286607,0.506034405
1.570673979,0.438539653,0.503211524
1.578912746,0.438841268,0.500405704
1.5871899,0.439191646,0.497617068
1.59550484,0.439590996,0.494845735
1.603856944,0.440039541,0.492091822
1.612245572,0.440537517,0.48935544
1.620670066,0.441085174,0.486636701
1.629129745,0.441682775,0.483935709
1.63762391,0.442330598,0.481252569
1.646151838,0.443028935,0.478587381
1.654712786,0.44377809,0.475940244
1.66330599,0.444578385,0.473311252
1.671930662,0.445430154,0.470700499
1.68058599,0.446333745,0.468108075
1.68927114,0.447289522,0.465534068
1.697985253,0.448297862,0.462978564
1.706727445,0.449359158,0.460441647
1.715496807,0.450473817,0.457923399
1.724292403,0.451642263,0.455423899
1.733113272,0.452864932,0.452943226
1.741958425,0.454142278,0.450481456
1.750826845,0.455474767,0.448038664
1.759717488,0.456862883,0.445614923
1.76862928,0.458307126,0.443210304
1.777561118,0.459808008,0.440824878
1.786511868,0.461366061,0.438458715
1.795480368,0.462981829,0.436111881
1.804465421,0.464655874,0.433784445
1.813465801,0.466388774,0.431476471
1.822480248,0.468181121,0.429188026
1.831507469,0.470033525,0.426919172
1.840546139,0.471946612,0.424669975
1.849594895,0.473921023,0.422440495
1.858652344,0.475957416,0.420230797
1.867717052,0.478056466,0.418040941
1.876787552,0.480218864,0.41587099
1.885862341,0.482445315,0.413721004
1.894939874,0.484736545,0.411591044
1.904018574,0.487093292,0.409481172
1.91309682,0.489516313,0.407391448
1.922172954,0.492006382,0.405321934
1.931245277,0.494564287,0.40327269
1.940312052,0.497190834,0.401243778
1.949371498,0.499886846,0.399235259
1.958421793,0.502653161,0.397247196
1.967461072,0.505490634,0.395279651
1.97648743,0.508400135,0.393332688
1.985498915,0.511382553,0.39140637
1.994493532,0.514438789,0.389500761
2.003469243,0.517569764,0.387615928
2.012423963,0.520776412,0.385751936
2.021355562,0.524059683,0.383908853
2.030261865,0.527420542,0.382086747
2.039140648,0.53085997,0.380285688
2.047989643,0.534378963,0.378505746
2.056806533,0.537978531,0.376746993
2.065588953,0.541659697,0.375009504
2.074334491,0.5454235,0.373293352
2.083040684,0.549270992,0.371598615
2.091705023,0.553203238,0.369925371
2.10032495,0.557221315,0.3682737
2.108897855,0.561326313,0.366643684
2.117421082,0.565519333,0.365035406
2.125891921,0.569801488,0.363448953
2.134307617,0.574173902,0.361884412
2.142665363,0.578637707,0.360341873
2.150962301,0.583194046,0.35882143
2.159195525,0.587844069,0.357323175
2.16736208,0.592588935,0.355847207
2.175458958,0.59742981,0.354393625
2.183483106,0.602367865,0.352962532
2.191431419,0.607404276,0.351554032
2.199300745,0.612540224,0.350168233
2.207087884,0.617776891,0.348805245
2.214789585,0.623115464,0.347465184
2.222402555,0.628557128,0.346148163
2.22992345,0.634103068,0.344854305
2.237348882,0.639754467,0.343583731
2.244675419,0.645512505,0.342336568
2.251899584,0.651378357,0.341112945
2.259017857,0.65735319,0.339912996
2.266026676,0.663438166,0.338736857
2.272922438,0.669634434,0.337584669
2.279701503,0.675943134,0.336456575
2.28636019,0.682365391,0.335352724
2.292894784,0.688902315,0.334273267
2.299301535,0.695554998,0.33321836
2.305576658,0.702324513,0.332188162
2.311716341,0.709211911,0.331182839
2.317716739,0.716218218,0.330202558
2.323573984,0.723344434,0.329247491
2.329284181,0.73059153,0.328317815
2.334843415,0.737960446,0.327413713
2.34024775,0.745452084,0.326535369
2.345493236,0.753067313,0.325682975
2.350575907,0.760806959,0.324856726
2.355491787,0.768671805,0.324056821
2.360236893,0.77666259,0.323283466
2.36480724,0.78478,0.322536871
2.369198838,0.793024671,0.32181725
2.373407705,0.801397181,0.321124823
2.377429863,0.80989805,0.320459816
2.381261347,0.818527733,0.319822458
2.384898204,0.827286618,0.319212985
2.388336505,0.836175026,0.318631637
2.391572342,0.845193198,0.318078661
2.394601835,0.854341302,0.317554308
2.39742114,0.863619419,0.317058834
2.40002645,0.873027548,0.316592502
2.402414,0.882565596,0.31615558
2.404580075,0.892233373,0.315748341
2.406521015,0.902030595,0.315371064
2.408233216,0.911956872,0.315024033
2.409713142,0.922011707,0.314707538
2.410957327,0.932194492,0.314421875
2.411962381,0.942504505,0.314167345
2.412724996,0.952940902,0.313944255
2.413241955,0.963502715,0.313752916
2.413510132,0.974188848,0.313593647
2.413526506,0.984998073,0.313466771
2.413288161,0.995929024,0.313372617
2.412792294,1.006980195,0.313311519
2.412036222,1.018149934,0.313283816
2.411017391,1.02943644,0.313289854
2.409733376,1.040837761,0.313329983
2.408181893,1.052351786,0.313404557
2.406360803,1.063976247,0.313513938
2.40426812,1.075708709,0.31365849
2.401902013,1.087546572,0.313838584
2.399260819,1.099487066,0.314054594
2.396343043,1.111527248,0.3143069
2.393147367,1.123664,0.314595885
2.389672654,1.135894025,0.314921937
2.385917958,1.148213848,0.315285448
2.381882523,1.16061981,0.315686813
2.377565794,1.17310807,0.316126432
2.372967419,1.185674601,0.316604708
2.368087254,1.198315192,0.317122045
2.36292537,1.211025444,0.317678853
2.357482054,1.223800772,0.318275542
2.351757814,1.236636407,0.318912526
2.345753387,1.24952739,0.31959022
2.339469734,1.262468582,0.320309041
2.332908051,1.275454656,0.321069406
2.326069765,1.288480107,0.321871735
2.318956542,1.301539249,0.322716446
2.311570285,1.31462622,0.323603958
2.303913136,1.327734986,0.32453469
2.295987478,1.340859341,0.325509061
2.287795932,1.353992916,0.326527486
2.279341362,1.367129181,0.327590379
2.270626871,1.380261449,0.328698153
2.261655801,1.393382884,0.329851217
2.252431728,1.406486509,0.331049976
2.242958468,1.419565205,0.332294831
2.233240064,1.432611728,0.333586178
2.22328079,1.445618708,0.33492441
2.213085146,1.458578665,0.336309909
2.202657852,1.471484009,0.337743056
2.192003843,1.484327057,0.33922422
2.181128266,1.497100035,0.340753763
2.170036473,1.509795096,0.342332039
2.158734014,1.522404322,0.343959392
2.147226631,1.534919741,0.345636155
2.135520251,1.547333333,0.347362649
2.123620978,1.559637043,0.349139184
2.111535083,1.571822797,0.350966057
2.099269,1.583882504,0.35284355
2.086829311,1.595808077,0.354771931
2.074222744,1.60759144,0.356751453
2.061456156,1.619224544,0.35878235
2.048536528,1.630699374,0.360864842
2.035470953,1.642007969,0.362999127
2.022266625,1.653142426,0.365185386
2.00893083,1.66409492,0.367423779
1.995470936,1.674857713,0.369714444
1.981894377,1.685423166,0.372057498
1.968208647,1.695783752,0.374453034
1.954421287,1.705932069,0.37690112
1.940539874,1.715860854,0.379401801
1.92657201,1.725562987,0.381955093
1.912525309,1.735031513,0.384560987
1.89840739,1.744259645,0.387219445
1.88422586,1.75324078,0.3899304
1.86998831,1.761968506,0.392693756
1.855702299,1.770436615,0.395509384
1.841375344,1.778639112,0.398377125
1.827014914,1.786570224,0.401296786
1.812628415,1.794224407,0.404268141
1.798223182,1.801596359,0.407290929
1.78380647,1.808681025,0.410364855
1.769385446,1.815473602,0.413489586
1.754967176,1.821969551,0.416664753
